"dataset","manifest","field","field_kind","row_key","manifest_row","analysis_status","declared_path","declared_length","active_reader","required_for_runtime","current_declared_status","rebased_path","rebased_length","rebased_status","rebased_exists_physically","rebased_bytes","needs_staging","rationale"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","DGmores_DGmocon|GSEA_GO|BP",49,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_mo/DGmores_DGmocon/protein_group_audits/gsea_go_term_gene_provenance.csv",186,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_mo/DGmores_DGmocon/protein_group_audits/gsea_go_term_gene_provenance.csv",252,"present",TRUE,24264628,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","DGmores_DGmocon|GSEA_KEGG|KEGG",50,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_mo/DGmores_DGmocon/protein_group_audits/gsea_kegg_term_gene_provenance.csv",188,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_mo/DGmores_DGmocon/protein_group_audits/gsea_kegg_term_gene_provenance.csv",254,"present",TRUE,1346512,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","DGmosus_DGmocon|GSEA_GO|BP",51,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_mo/DGmosus_DGmocon/protein_group_audits/gsea_go_term_gene_provenance.csv",186,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_mo/DGmosus_DGmocon/protein_group_audits/gsea_go_term_gene_provenance.csv",252,"present",TRUE,20721932,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","DGmosus_DGmocon|GSEA_KEGG|KEGG",52,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_mo/DGmosus_DGmocon/protein_group_audits/gsea_kegg_term_gene_provenance.csv",188,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_mo/DGmosus_DGmocon/protein_group_audits/gsea_kegg_term_gene_provenance.csv",254,"present",TRUE,1404465,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","DGmosus_DGmores|GSEA_GO|BP",53,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_mo/DGmosus_DGmores/protein_group_audits/gsea_go_term_gene_provenance.csv",186,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_mo/DGmosus_DGmores/protein_group_audits/gsea_go_term_gene_provenance.csv",252,"present",TRUE,26556002,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","DGmosus_DGmores|GSEA_KEGG|KEGG",54,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_mo/DGmosus_DGmores/protein_group_audits/gsea_kegg_term_gene_provenance.csv",188,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_mo/DGmosus_DGmores/protein_group_audits/gsea_kegg_term_gene_provenance.csv",254,"present",TRUE,1578971,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","DGpores_DGpocon|GSEA_GO|BP",55,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_po/DGpores_DGpocon/protein_group_audits/gsea_go_term_gene_provenance.csv",186,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_po/DGpores_DGpocon/protein_group_audits/gsea_go_term_gene_provenance.csv",252,"present",TRUE,30352173,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","DGpores_DGpocon|GSEA_KEGG|KEGG",56,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_po/DGpores_DGpocon/protein_group_audits/gsea_kegg_term_gene_provenance.csv",188,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_po/DGpores_DGpocon/protein_group_audits/gsea_kegg_term_gene_provenance.csv",254,"present",TRUE,1792123,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","DGposus_DGpocon|GSEA_GO|BP",57,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_po/DGposus_DGpocon/protein_group_audits/gsea_go_term_gene_provenance.csv",186,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_po/DGposus_DGpocon/protein_group_audits/gsea_go_term_gene_provenance.csv",252,"present",TRUE,23423247,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","DGposus_DGpocon|GSEA_KEGG|KEGG",58,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_po/DGposus_DGpocon/protein_group_audits/gsea_kegg_term_gene_provenance.csv",188,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_po/DGposus_DGpocon/protein_group_audits/gsea_kegg_term_gene_provenance.csv",254,"present",TRUE,1494306,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","DGposus_DGpores|GSEA_GO|BP",59,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_po/DGposus_DGpores/protein_group_audits/gsea_go_term_gene_provenance.csv",186,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_po/DGposus_DGpores/protein_group_audits/gsea_go_term_gene_provenance.csv",252,"present",TRUE,32663058,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","term_gene_provenance_file","runtime_required","DGposus_DGpores|GSEA_KEGG|KEGG",60,"success_with_terms","P://data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_po/DGposus_DGpores/protein_group_audits/gsea_kegg_term_gene_provenance.csv",188,"R/enrichment/enrichment_io.R:625 read_csv_contract",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_po/DGposus_DGpores/protein_group_audits/gsea_kegg_term_gene_provenance.csv",254,"present",TRUE,1970964,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","input_gene_file","runtime_required","CA1slmres_CA1slmcon|GSEA_GO|BP",1,"success_with_terms","P://data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA1slmres_CA1slmcon.csv",96,"analysis/wgcna/compare_module_enrichment_overlap.R:238 read_protein_set",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA1slmres_CA1slmcon.csv",162,"present",TRUE,2789352,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","input_gene_file","runtime_required","CA1slmres_CA1slmcon|GSEA_KEGG|KEGG",2,"success_with_terms","P://data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA1slmres_CA1slmcon.csv",96,"analysis/wgcna/compare_module_enrichment_overlap.R:238 read_protein_set",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA1slmres_CA1slmcon.csv",162,"present",TRUE,2789352,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","input_gene_file","runtime_required","CA1slmsus_CA1slmcon|GSEA_GO|BP",3,"success_with_terms","P://data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA1slmsus_CA1slmcon.csv",96,"analysis/wgcna/compare_module_enrichment_overlap.R:238 read_protein_set",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA1slmsus_CA1slmcon.csv",162,"present",TRUE,2789473,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","input_gene_file","runtime_required","CA1slmsus_CA1slmcon|GSEA_KEGG|KEGG",4,"success_with_terms","P://data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA1slmsus_CA1slmcon.csv",96,"analysis/wgcna/compare_module_enrichment_overlap.R:238 read_protein_set",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA1slmsus_CA1slmcon.csv",162,"present",TRUE,2789473,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","input_gene_file","runtime_required","CA1slmsus_CA1slmres|GSEA_GO|BP",5,"success_with_terms","P://data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA1slmsus_CA1slmres.csv",96,"analysis/wgcna/compare_module_enrichment_overlap.R:238 read_protein_set",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA1slmsus_CA1slmres.csv",162,"present",TRUE,2792851,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","input_gene_file","runtime_required","CA1slmsus_CA1slmres|GSEA_KEGG|KEGG",6,"success_with_terms","P://data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA1slmsus_CA1slmres.csv",96,"analysis/wgcna/compare_module_enrichment_overlap.R:238 read_protein_set",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA1slmsus_CA1slmres.csv",162,"present",TRUE,2792851,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","input_gene_file","runtime_required","CA1sores_CA1socon|GSEA_GO|BP",7,"success_with_terms","P://data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA1sores_CA1socon.csv",94,"analysis/wgcna/compare_module_enrichment_overlap.R:238 read_protein_set",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA1sores_CA1socon.csv",160,"present",TRUE,2782316,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","input_gene_file","runtime_required","CA1sores_CA1socon|GSEA_KEGG|KEGG",8,"success_with_terms","P://data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA1sores_CA1socon.csv",94,"analysis/wgcna/compare_module_enrichment_overlap.R:238 read_protein_set",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA1sores_CA1socon.csv",160,"present",TRUE,2782316,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","input_gene_file","runtime_required","CA1sosus_CA1socon|GSEA_GO|BP",9,"success_with_terms","P://data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA1sosus_CA1socon.csv",94,"analysis/wgcna/compare_module_enrichment_overlap.R:238 read_protein_set",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA1sosus_CA1socon.csv",160,"present",TRUE,2785039,FALSE,"runtime-required and the rebased path is directly usable"
"neuron_neuropil","data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv","input_gene_file","runtime_required","CA1sosus_CA1socon|GSEA_KEGG|KEGG",10,"success_with_terms","P://data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA1sosus_CA1socon.csv",94,"analysis/wgcna/compare_module_enrichment_overlap.R:238 read_protein_set",TRUE,"declared_root_unmounted","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA1sosus_CA1socon.csv",160,"present",TRUE,2785039,FALSE,"runtime-required and the rebased path is directly usable"
